Monitoring Period Date,NPDES Permit Number,Facility Name,City,State,ZIP Code,County,Total Facility Design Flow (MGD),Parameter Description,Pollutant Load (kg/period),Average Daily Load (kg/day),Average Concentration (mg/L),% Load from DMRs,% Load from Limits,Max Allowable Load (kg/period),Load Over Limit (Option 1) (kg/period),Load Over Limit (Option 2) (kg/period),Wastewater Flow (MGal/period),Average Daily Flow (MGD),Average Wastewater pH
12/31/20,VAR050503,CHARLOTTESVILLE-ALBEMARLE AIRPORT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",0,0,13,100,0,0,0,0,,,
12/31/20,VAR050503,CHARLOTTESVILLE-ALBEMARLE AIRPORT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",0,0,12,100,0,0,0,0,,,
12/31/20,VAR050503,CHARLOTTESVILLE-ALBEMARLE AIRPORT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",0,0,36,100,0,0,0,0,,,
12/31/20,VAR050503,CHARLOTTESVILLE-ALBEMARLE AIRPORT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",0,0,26,100,0,0,0,0,,,
12/31/20,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",3.1,0.1,8.806693087,100,0,139.5,0,-136.4,0.093,0.003,8
12/31/20,VAG408447,ECKFORD JASON RESIDENCE,CHARLOTTESVILLE,VA,22903,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAG408479,FADELEY THOMAS J RESIDENCE,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",93,3,4.953764861,100,0,1333,0,-1240,4.96,0.16,7
12/31/20,VAG408448,GODFREY GREGORY AND SALLY RESIDENCE,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAR050965,HARRY A WRIGHT'S INC,CHARLOTTESVILLE,VA,22902,,,"Solids, total suspended",0,0,49,100,0,0,0,0,,,
12/31/20,VAR050973,IVY LANDFILL,CHARLOTTESVILLE,VA,22903-7205,ALBEMARLE,,"Solids, total suspended",0,0,22,100,0,0,0,0,,,
12/31/20,VAG408417,KNIGHT ROBERT AND JESSICA RESIDENCE,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAG408435,LOFLIN LAURA RESIDENCE,CHARLOTTESVILLE,VA,22903,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAG840037,LUCK STONE - CHARLOTTESVILLE PLANT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",687.7345,7.475375,7.9,100,0,2611.65,0,-1923.9155,23,0.25,7.5
12/31/20,VAG840037,LUCK STONE - CHARLOTTESVILLE PLANT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",0,0,5.5,100,0,0,0,,,,7.2
12/31/20,VAG408498,MARCUS ELIZABETH RESIDENCE,CHARLOTTESVILLE,VA,22903,ALBEMARLE COUNTY,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAG640065,NORTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",,,,100,0,0,0,,0,0,
12/31/20,VAR050974,REPUBLIC SERVICES OF CHARLOTTESVILLE,CHARLOTTESVILLE,VA,22902-8710,CHARLOTTESVILLE,,"Solids, total suspended",0,0,236,100,0,0,0,0,,,
12/31/20,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",372,12,0.238376655,100,0,37200,0,-36828,412.3,13.3,7.2
12/31/20,VAG640097,SOUTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22901,ALBEMARLE,,"Solids, total suspended",180.37796,1.96063,3.7,100,0,1462.524,0,-1282.14604,12.88,0.14,8.1
12/31/20,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Solids, total suspended",,,0,100,0,145.36,0,,0,0,
12/31/20,VAR050780,UNITED PARCEL SERVICE - CHARLOTTESVILLE,CHARLOTTESVILLE,VA,22901,ALBEMARLE,,"Solids, total suspended",0,0,26,100,0,0,0,0,,,
12/31/20,VAR050780,UNITED PARCEL SERVICE - CHARLOTTESVILLE,CHARLOTTESVILLE,VA,22901,ALBEMARLE,,"Solids, total suspended",0,0,15,100,0,0,0,0,,,
12/31/20,VAR051372,UNIVERSITY OF VIRGINIA PARKING AND TRANSPORTATION,CHARLOTTESVILLE,VA,22904,,,"Solids, total suspended",0,0,5.1,100,0,0,0,0,,,
12/31/20,VAR052483,WASTE MANAGEMENT OF VIRGINIA INC - CHARLOTTESVILLE,CHARLOTTESVILLE,VA,22902,,,"Solids, total suspended",0,0,128,100,0,0,0,0,,,
12/31/20,VAG110184,WILSON READY MIX-CHARLOTTESVILLE FACILITY,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",8.5035324,0.0924297,1.1,100,0,231.91452,0,-223.4109876,2.0424,0.0222,7.45
12/31/20,VAR050965,HARRY A WRIGHT'S INC,CHARLOTTESVILLE,VA,22902,,,"Zinc, total recoverable",0,0,0.094,100,0,0,0,0,,,
1/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"BOD, carbonaceous, 05 day, 20 C",3.1,0.1,6.605019815,100,0,117.8,0,-114.7,0.124,0.004,
1/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"BOD, carbonaceous, 05 day, 20 C",68.2,2.2,5.010704687,100,0,682,0,-613.8,3.596,0.116,6.7
1/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"BOD, carbonaceous, 05 day, 20 C",1736,56,1.525282926,100,0,17670,0,-15934,300.7,9.7,7.1
1/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Chlorine, total residual",,,,100,0,0.004083258,0,,0.124,0.004,8
1/31/21,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Chlorine, total residual",,,,100,0,0,0,,0,0,
1/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,E. coli,108.88688,3.51248,8,100,0,1714.96836,0,-1606.08148,3.596,0.116,6.7
1/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,E. coli,2276.299,73.429,2,100,0,143406.837,0,-141130.538,300.7,9.7,7.1
1/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,Nitrite plus nitrate total 1 det. (as N),1446.94002,46.6754845,1.27,100,0,0,0,,301.01,9.71,
1/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Nitrogen, ammonia total (as N)",0.140802,0.004542,0.3,100,0,4.411796,0,-4.270994,0.124,0.004,
1/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Nitrogen, ammonia total (as N)",261.774385,8.444335,0.23,100,0,7967.0465,0,-7705.272115,300.7,9.7,
1/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Nitrogen, Kjeldahl, total (as N)",34.1,1.1,2.505352344,100,0,434,0,-399.9,3.596,0.116,6.7
1/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, Kjeldahl, total (as N)",1652.018133,53.2909075,1.45,100,0,0,0,,301.01,9.71,
1/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, total (as N)",3087.564924,99.5988685,2.71,100,0,0,0,,301.01,9.71,
1/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Phosphorus, total (as P)",79.7525995,2.5726645,0.07,100,0,0,0,,301.01,9.71,
1/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",3.1,0.1,6.605019815,100,0,139.5,0,-136.4,0.124,0.004,8
1/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",93,3,6.832779119,100,0,1333,0,-1240,3.596,0.116,6.7
1/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",1178,38,1.035013414,100,0,37200,0,-36022,300.7,9.7,7.1
2/28/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"BOD, carbonaceous, 05 day, 20 C",2.8,0.1,5.284015852,100,0,106.4,0,-103.6,0.14,0.005,
2/28/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"BOD, carbonaceous, 05 day, 20 C",64.4,2.3,4.784738764,100,0,616,0,-551.6,3.556,0.127,7.2
2/28/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"BOD, carbonaceous, 05 day, 20 C",3920,140,3.08234258,100,0,15960,0,-12040,336,12,7
2/28/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Chlorine, total residual",,,,100,0,0.00461013,0,,0.14,0.005,7.9
2/28/21,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Chlorine, total residual",0.15897,0.0056775,1.5,100,0,0.190764,0,-0.031794,0.028,0.001,7.4
2/28/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,E. coli,40.37838,1.442085,3,100,0,1695.89196,0,-1655.51358,3.556,0.127,7.2
2/28/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,E. coli,1271.76,45.42,1,100,0,160241.76,0,-158970,336,12,7
2/28/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,Nitrite plus nitrate total 1 det. (as N),1823.163342,65.1129765,1.43,100,0,0,0,,336.84,12.03,
2/28/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Nitrogen, ammonia total (as N)",,,,100,0,4.98106,0,,0.14,0.005,
2/28/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Nitrogen, ammonia total (as N)",546.8568,19.5306,0.43,100,0,8902.32,0,-8355.4632,336,12,
2/28/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Nitrogen, Kjeldahl, total (as N)",44.8,1.6,3.328513923,100,0,392,0,-347.2,3.556,0.127,7.2
2/28/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, Kjeldahl, total (as N)",1861.411524,66.478983,1.46,100,0,0,0,,336.84,12.03,
2/28/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, total (as N)",3480.584562,124.3065915,2.73,100,0,0,0,,336.84,12.03,
2/28/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Phosphorus, total (as P)",101.995152,3.642684,0.08,100,0,0,0,,336.84,12.03,
2/28/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",2.8,0.1,5.284015852,100,0,126,0,-123.2,0.14,0.005,7.9
2/28/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",28,1,2.080321202,100,0,1204,0,-1176,3.556,0.127,7.2
2/28/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",1344,48,1.05680317,100,0,33600,0,-32256,336,12,7
3/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"BOD, carbonaceous, 05 day, 20 C",6.2,0.2,10.5680317,100,0,117.8,0,-111.6,0.155,0.005,
3/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"BOD, carbonaceous, 05 day, 20 C",31,1,2.446303635,100,0,682,0,-651,3.348,0.108,6.8
3/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"BOD, carbonaceous, 05 day, 20 C",4309,139,3.400362053,100,0,17670,0,-13361,334.8,10.8,7.2
3/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Chlorine, total residual",,,,100,0,0.005104073,0,,0.155,0.005,8.4
3/31/21,VAG640065,NORTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22911,,,"Chlorine, total residual",,,,100,0,0,0,,0,0,
3/31/21,VAG640097,SOUTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22901,ALBEMARLE,,"Chlorine, total residual",,,,100,0,0.3597264,0,,8.64,0.096,7.8
3/31/21,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Chlorine, total residual",0.140802,0.004542,1.2,100,0,0.211203,0,-0.070401,0.031,0.001,8
3/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,E. coli,25.34436,0.81756,2,100,0,1596.69468,0,-1571.35032,3.348,0.108,6.8
3/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,E. coli,2534.436,81.756,2,100,0,159669.468,0,-157135.032,334.8,10.8,7.2
3/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,Nitrite plus nitrate total 1 det. (as N),1978.690506,63.828726,1.56,100,0,0,0,,335.11,10.81,
3/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Nitrogen, ammonia total (as N)",,,,100,0,5.514745,0,,0.155,0.005,
3/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Nitrogen, ammonia total (as N)",494.21502,15.94242,0.39,100,0,8870.526,0,-8376.31098,334.8,10.8,
3/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Nitrogen, Kjeldahl, total (as N)",37.2,1.2,2.935564362,100,0,434,0,-396.8,3.348,0.108,6.8
3/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, Kjeldahl, total (as N)",3285.133597,105.9720515,2.59,100,0,0,0,,335.11,10.81,
3/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, total (as N)",5263.824103,169.8007775,4.15,100,0,0,0,,335.11,10.81,
3/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Phosphorus, total (as P)",532.724367,17.184657,0.42,100,0,0,0,,335.11,10.81,
3/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",3.1,0.1,5.284015852,100,0,139.5,0,-136.4,0.155,0.005,8.4
3/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",31,1,2.446303635,100,0,1333,0,-1302,3.348,0.108,6.8
3/31/21,VAG840037,LUCK STONE - CHARLOTTESVILLE PLANT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",1924.6725,21.38525,22.6,100,0,2554.875,0,-630.2025,22.5,0.25,7.5
3/31/21,VAG640065,NORTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",,,,100,0,0,0,,0,0,
3/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",1054,34,0.831743236,100,0,37200,0,-36146,334.8,10.8,7.2
3/31/21,VAG640097,SOUTH RIVANNA WATER TREATMENT PLANT,CHARLOTTESVILLE,VA,22901,ALBEMARLE,,"Solids, total suspended",183.13344,2.034816,5.6,100,0,981.072,0,-797.93856,8.64,0.096,7.8
3/31/21,VAG110184,WILSON READY MIX-CHARLOTTESVILLE FACILITY,CHARLOTTESVILLE,VA,22911,,,"Solids, total suspended",22.07412,0.245268,27,100,0,24.5268,0,-2.45268,0.216,0.0024,7.03
4/30/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"BOD, carbonaceous, 05 day, 20 C",3,0.1,4.403346543,100,0,114,0,-111,0.18,0.006,
4/30/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"BOD, carbonaceous, 05 day, 20 C",48,1.6,4.104089982,100,0,660,0,-612,3.09,0.103,6.8
4/30/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"BOD, carbonaceous, 05 day, 20 C",2370,79,1.932579872,100,0,17100,0,-14730,324,10.8,7.1
4/30/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Chlorine, total residual",,,,100,0,0.00592731,0,,0.18,0.006,7.9
4/30/21,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Chlorine, total residual",0.147615,0.0049205,1.3,100,0,0.20439,0,-0.056775,0.03,0.001,7.6
4/30/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,E. coli,23.3913,0.77971,2,100,0,1473.6519,0,-1450.2606,3.09,0.103,6.8
4/30/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,E. coli,1226.34,40.878,1,100,0,154518.84,0,-153292.5,324,10.8,7.1
4/30/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,Nitrite plus nitrate total 1 det. (as N),1997.083335,66.5694445,1.63,100,0,0,0,,323.7,10.79,
4/30/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Nitrogen, ammonia total (as N)",,,,100,0,6.40422,0,,0.18,0.006,
4/30/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Nitrogen, ammonia total (as N)",134.8974,4.49658,0.11,100,0,8584.38,0,-8449.4826,324,10.8,
4/30/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Nitrogen, Kjeldahl, total (as N)",30,1,2.565056239,100,0,420,0,-390,3.09,0.103,6.8
4/30/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, Kjeldahl, total (as N)",1948.075155,64.9358385,1.59,100,0,0,0,,323.7,10.79,
4/30/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, total (as N)",3945.15849,131.505283,3.22,100,0,0,0,,323.7,10.79,
4/30/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Phosphorus, total (as P)",306.301125,10.2100375,0.25,100,0,0,0,,323.7,10.79,
4/30/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",3,0.1,4.403346543,100,0,135,0,-132,0.18,0.006,7.9
4/30/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",60,2,5.130112478,100,0,1290,0,-1230,3.09,0.103,6.8
4/30/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",720,24,0.587112872,100,0,36000,0,-35280,324,10.8,7.1
5/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"BOD, carbonaceous, 05 day, 20 C",3.1,0.1,5.284015852,100,0,117.8,0,-114.7,0.155,0.005,
5/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"BOD, carbonaceous, 05 day, 20 C",43.4,1.4,3.934905422,100,0,682,0,-638.6,2.914,0.094,6.9
5/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"BOD, carbonaceous, 05 day, 20 C",4557,147,4.171591462,100,0,15810,0,-11253,288.61,9.31,7.1
5/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Chlorine, total residual",,,,100,0,0.005104073,0,,0.155,0.005,8
5/31/21,VA0076244,STONE-ROBINSON ELEMENTARY,CHARLOTTESVILLE,VA,22901,ALBEMARLE,0.007,"Chlorine, total residual",0.1525355,0.0049205,1.3,100,0,0.211203,0,-0.0586675,0.031,0.001,7.4
5/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,E. coli,22.05898,0.71158,2,100,0,1389.71574,0,-1367.65676,2.914,0.094,6.9
5/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,E. coli,2184.7777,70.4767,2,100,0,137640.9951,0,-135456.2174,288.61,9.31,7.1
5/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,Nitrite plus nitrate total 1 det. (as N),852.063303,27.485913,0.78,100,0,0,0,,288.61,9.31,
5/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Nitrogen, ammonia total (as N)",,,,100,0,5.514745,0,,0.155,0.005,
5/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Nitrogen, ammonia total (as N)",,,,100,0,2403.25547,0,,288.61,9.31,
5/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Nitrogen, Kjeldahl, total (as N)",31,1,2.81064673,100,0,434,0,-403,2.914,0.094,6.9
5/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, Kjeldahl, total (as N)",1474.724948,47.5717725,1.35,100,0,0,0,,288.61,9.31,
5/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Nitrogen, total (as N)",2326.788251,75.0576855,2.13,100,0,0,0,,288.61,9.31,
5/31/21,VAN040076,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,,"Phosphorus, total (as P)",207.5538815,6.6952865,0.19,100,0,0,0,,288.61,9.31,
5/31/21,VA0075981,COMFORT INN  MONTICELLO STP,CHARLOTTESVILLE,VA,22911,ALBEMARLE COUNTY,0.04,"Solids, total suspended",9.3,0.3,15.85204756,100,0,139.5,0,-130.2,0.155,0.005,8
5/31/21,VA0086584,GLENMORE STP,CHARLOTTESVILLE,VA,22902,ALBEMARLE COUNTY,0.381,"Solids, total suspended",34.1,1.1,3.091711403,100,0,1333,0,-1298.9,2.914,0.094,6.9
5/31/21,VA0025518,RIVANNA WATER & SEWER AUTHORITY MOORES CREEK WWTP,CHARLOTTESVILLE,VA,22902-9016,CHARLOTTESVILLE,15,"Solids, total suspended",217,7,0.198647212,100,0,37200,0,-36983,288.61,9.31,7.1
6/30/21,VAR050965,HARRY A WRIGHT'S INC,CHARLOTTESVILLE,VA,22902,,,"Aluminum, total recoverable",,,,100,0,0,0,,,,
